h3,n_total,n_parking,severity_mean,severity_sum,n_days,peak_share,weekend_share,persistence,top_violation,area,junction,police_station,top_vehicle,lat,lon,cis_raw,CIS,class,rank,total_days
89601690e83ffff,6,6,0.5933333333333334,3.56,3,0.0,0.8333333333333334,0.019867549668874173,WRONG PARKING,Godrej MSR City,No Junction,Devanahalli Airport,CAR,13.202758130798589,77.66164695262967,0.8798622516556294,7.52,Sporadic,1557,151
896016961b7ffff,5,5,0.504,2.52,4,0.6,0.6,0.026490066225165563,NO PARKING,Ganesh Layout,No Junction,Yelahanka,CAR,13.08014218999089,77.54937500285969,0.8803645033112583,7.52,Sporadic,1558,151
89601696627ffff,6,6,0.4783333333333333,2.8699999999999997,4,0.3333333333333333,0.6666666666666666,0.026490066225165563,NO PARKING,RWF West Colony,No Junction,Yelahanka,CAR,13.104623829987522,77.58529402016448,0.8753183222958056,7.49,Sporadic,1559,151
8961892cc0bffff,7,7,0.42,2.94,4,0.2857142857142857,0.2857142857142857,0.026490066225165563,NO PARKING,Sri Muthu Mariyamma Circle,No Junction,K.G. Halli,CAR,13.033980045927516,77.62143032393972,0.8733774834437087,7.48,Sporadic,1561,151
8961892424bffff,7,7,0.42,2.94,4,0.2857142857142857,0.5714285714285714,0.026490066225165563,NO PARKING,Bildens Swarganga,No Junction,Madiwala,CAR,12.921657518794396,77.64059952835561,0.8733774834437087,7.48,Sporadic,1560,151
8961892da3bffff,7,7,0.5,3.5,4,0.0,0.0,0.026490066225165563,NO PARKING,Niranthara Layout,No Junction,Chikkajala,MAXI-CAB,13.121594196224729,77.6337547063081,0.8733774834437086,7.48,Sporadic,1562,151
89601690467ffff,6,6,0.43166666666666664,2.59,5,0.5,0.0,0.033112582781456956,NO PARKING,Arisinakunte,No Junction,Devanahalli Airport,CAR,13.194098805361145,77.70490304435285,0.8699655629139074,7.46,Sporadic,1563,151
8960145958fffff,4,4,0.5862499999999999,2.3449999999999998,3,0.75,0.75,0.019867549668874173,WRONG PARKING,Dr Rajkumar Circle,No Junction,Rajajinagar,CAR,13.018190907181403,77.54232638902575,0.8693582781456954,7.45,Sporadic,1564,151
89601458667ffff,5,5,0.546,2.73,4,0.4,0.2,0.026490066225165563,NO PARKING,Narasimhaswamy Layout,No Junction,Rajajinagar,CAR,13.007545868229085,77.52891674453171,0.8628969536423843,7.41,Sporadic,1565,151
8961892ec93ffff,6,6,0.4691666666666667,2.815,4,0.3333333333333333,0.6666666666666666,0.026490066225165563,NO PARKING,DOS Colony,No Junction,Jeevanbheemanagar,CAR,12.968647330329622,77.65584919553598,0.8585439293598233,7.38,Sporadic,1566,151
89618924407ffff,7,7,0.48999999999999994,3.4299999999999997,4,0.0,0.5714285714285714,0.026490066225165563,WRONG PARKING,Yellappa Layout,No Junction,Electronic City,LGV,12.872453800291844,77.6445801987604,0.8559099337748344,7.37,Sporadic,1568,151
89601459b17ffff,7,7,0.48999999999999994,3.4299999999999997,4,0.0,0.14285714285714285,0.026490066225165563,WRONG PARKING,Madavara,No Junction,No Police Station,CAR,13.057913475664773,77.46901974763936,0.8559099337748344,7.37,Sporadic,1567,151
89618920a87ffff,7,7,0.48,3.36,6,0.0,0.5714285714285714,0.039735099337748346,WRONG PARKING,Sumadhura LNR Lake Breeze,No Junction,Whitefield,CAR,12.954474806627445,77.72609201638588,0.8544635761589404,7.36,Sporadic,1569,151
8960145a453ffff,5,5,0.42000000000000004,2.1,1,1.0,0.0,0.006622516556291391,NO PARKING,Byrappa Block,No Junction,Banashankari,SCOOTER,12.93155182710236,77.56674683411673,0.8483443708609272,7.32,Sporadic,1571,151
896189258b3ffff,5,5,0.49000000000000005,2.45,3,0.6,0.2,0.019867549668874173,WRONG PARKING,Adarsh Vihar Apartment,"BTP127 - Sagar Hospital, Jayanagar",Mico Layout,CAR,12.931430705060341,77.60043756025081,0.8477324503311259,7.32,Sporadic,1573,151
89601451233ffff,5,5,0.42000000000000004,2.1,1,1.0,1.0,0.006622516556291391,NO PARKING,Prakruthi Aroma,No Junction,Kengeri,SCOOTER,12.909302670040107,77.51165548452427,0.8483443708609272,7.32,Sporadic,1570,151
89601691157ffff,3,3,0.6999999999999998,2.0999999999999996,1,1.0,1.0,0.006622516556291391,PARKING IN A MAIN ROAD,Akkupet,No Junction,Devanahalli Airport,CAR,13.251823139164273,77.70830901278836,0.8483443708609271,7.32,Sporadic,1572,151
896014590cfffff,5,5,0.602,3.01,3,0.2,0.0,0.019867549668874173,PARKING IN A MAIN ROAD,Kempe Gowda HMT Estate,No Junction,Jalahalli,CAR,13.048083127350427,77.5512469624795,0.8431189403973509,7.29,Sporadic,1574,151
8960145a463ffff,7,7,0.44,3.08,4,0.14285714285714285,0.0,0.026490066225165563,NO PARKING,ITI Layout,No Junction,Banashankari,CAR,12.933727146833665,77.55595604907661,0.8417695364238412,7.28,Sporadic,1575,151
896189218b3ffff,6,6,0.42,2.52,4,0.5,0.8333333333333334,0.026490066225165563,NO PARKING,Sumadhura Capitol Towers,No Junction,Mahadevapura,CAR,12.98326757413325,77.74889262150502,0.8384423841059603,7.26,Sporadic,1576,151
89618934a47ffff,7,7,0.495,3.465,1,0.0,0.0,0.006622516556291391,NO PARKING,Siemens Healthineers Campus,No Junction,Electronic City,CAR,12.812340174182943,77.69412851328974,0.8398609271523177,7.26,Sporadic,1577,151
89618924a6bffff,7,7,0.43,3.01,6,0.14285714285714285,0.5714285714285714,0.039735099337748346,NO PARKING,Brigade Software Park,"BTP113 - 27th Cross, Pai Vista, KR Road",Banashankari,CAR,12.921909453006343,77.57320256562895,0.8383576158940396,7.25,Sporadic,1578,151
89601459b8fffff,6,6,0.455,2.73,4,0.3333333333333333,0.6666666666666666,0.026490066225165563,NO PARKING,Madavara,No Junction,No Police Station,CAR,13.055771671788467,77.47138907707836,0.8326198675496689,7.22,Sporadic,1579,151
8960145a663ffff,5,5,0.532,2.66,3,0.4,0.4,0.019867549668874173,WRONG PARKING,Chamarajpet,BTP091 - Sirsi Circle,Chamarajpet,PRIVATE BUS,12.956154432170791,77.56054109968734,0.8327385430463577,7.22,Sporadic,1580,151
896016911bbffff,7,7,0.44,3.08,3,0.14285714285714285,0.0,0.019867549668874173,NO PARKING,Om Sri Nadaprabhu Kempegowdara Circle,No Junction,Devanahalli Airport,HGV,13.24114388569137,77.70330049344888,0.8337271523178809,7.22,Sporadic,1581,151
89618921817ffff,7,7,0.48999999999999994,3.4299999999999997,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Kadogudi Industrial Area,No Junction,Mahadevapura,LGV,12.989681173842627,77.75020960635935,0.8313774834437085,7.21,Sporadic,1584,151
8961892e393ffff,6,6,0.49,2.94,6,0.16666666666666666,0.6666666666666666,0.039735099337748346,WRONG PARKING,A Narayanapura Extension,No Junction,Mahadevapura,HGV,12.998494569529567,77.68165670368592,0.830728476821192,7.21,Sporadic,1586,151
8960145ae03ffff,7,7,0.48999999999999994,3.4299999999999997,1,0.0,1.0,0.006622516556291391,WRONG PARKING,Bangalore University,No Junction,Jnanabharathi,CAR,12.948854756685655,77.50569676560453,0.8313774834437085,7.21,Sporadic,1583,151
8960145a08bffff,7,7,0.48999999999999994,3.4299999999999997,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Seetha Circle,No Junction,Banashankari,SCOOTER,12.936960042245822,77.54819112463346,0.8313774834437085,7.21,Sporadic,1582,151
8961892c97bffff,7,7,0.48999999999999994,3.4299999999999997,1,0.0,0.0,0.006622516556291391,WRONG PARKING,Hebbal,No Junction,Kodigehalli,CAR,13.046926331748125,77.58191739438492,0.8313774834437085,7.21,Sporadic,1585,151
8961892ec0bffff,6,6,0.5599999999999999,3.36,3,0.0,0.0,0.019867549668874173,NO PARKING,BM Kaval,No Junction,Banaswadi,CAR,12.98149909801774,77.6500457834231,0.83043178807947,7.2,Sporadic,1587,151
8960145a6b7ffff,4,4,0.5075,2.03,2,1.0,0.0,0.013245033112582781,NO PARKING,Shankar Nag Circle,No Junction,Basavanagudi,CAR,12.937989268759903,77.55963614157243,0.8281324503311257,7.19,Sporadic,1588,151
8961892c38fffff,5,5,0.476,2.38,3,0.6,0.2,0.019867549668874173,WRONG PARKING,Atel Munishamappa Garden,No Junction,Hennuru,CAR,13.055275514687269,77.64828918965645,0.823511523178808,7.16,Sporadic,1589,151
8961892e243ffff,5,5,0.434,2.17,3,0.8,0.6,0.019867549668874173,NO PARKING,TC Palya,No Junction,K.R. Pura,LGV,13.02302288398091,77.70075595704253,0.8223581456953644,7.15,Sporadic,1590,151
8960145167bffff,5,5,0.658,3.29,4,0.0,0.0,0.026490066225165563,PARKING IN A MAIN ROAD,Kodipur,No Junction,K.S. Layout,MOPED,12.904952906300142,77.53322634974143,0.8209748344370861,7.14,Sporadic,1591,151
89618926bcfffff,6,6,0.44333333333333336,2.66,5,0.3333333333333333,0.3333333333333333,0.033112582781456956,NO PARKING,Dawoodi Bohra Colony,No Junction,Hulimavu,HGV,12.85343203049031,77.59010090471874,0.819021633554084,7.13,Sporadic,1593,151
896014595a3ffff,5,5,0.518,2.59,4,0.4,0.0,0.026490066225165563,WRONG PARKING,BDA Apartment,No Junction,Rajajinagar,LGV,13.01607175651979,77.53627595593315,0.8186458278145695,7.13,Sporadic,1592,151
89601458653ffff,6,6,0.49,2.94,4,0.16666666666666666,0.16666666666666666,0.026490066225165563,WRONG PARKING,Sumukha,No Junction,Rajajinagar,CAR,13.0064361224841,77.54273219558245,0.8151523178807947,7.1,Sporadic,1594,151
89618924b93ffff,8,8,0.42,3.36,1,0.0,0.0,0.006622516556291391,NO PARKING,Mango Garden,No Junction,K.S. Layout,SCOOTER,12.894161288890073,77.56191140059377,0.81441059602649,7.1,Sporadic,1595,151
89618924a2bffff,4,4,0.5425,2.17,4,0.75,0.25,0.026490066225165563,WRONG PARKING,PSTI Quarters,BTP157 - Kadirenahalli Cross,K.S. Layout,CAR,12.914443321768653,77.56886677487815,0.812241059602649,7.08,Sporadic,1596,151
8961892536fffff,5,5,0.5740000000000001,2.87,4,0.2,0.4,0.026490066225165563,WRONG PARKING,Domlur,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,CAR,12.965503374430837,77.63833325052524,0.8116588079470198,7.08,Sporadic,1597,151
89618926b1bffff,6,6,0.47833333333333333,2.87,6,0.16666666666666666,0.3333333333333333,0.039735099337748346,NO PARKING,Dawoodi Bohra Colony,No Junction,Thalagattapura,CAR,12.852375261696286,77.58707545196006,0.8109492273730684,7.08,Sporadic,1598,151
89601690557ffff,6,6,0.49,2.94,3,0.16666666666666666,0.16666666666666666,0.019867549668874173,WRONG PARKING,Mylanahalli,No Junction,Chikkajala,CAR,13.184503506304475,77.6944882225824,0.807364238410596,7.05,Sporadic,1599,151
8961892e38bffff,4,4,0.49,1.96,3,1.0,0.0,0.019867549668874173,WRONG PARKING,ITI Data Center,No Junction,K.R. Pura,CAR,13.003847482740122,77.67994095443677,0.8073642384105961,7.05,Sporadic,1600,151
896014596cbffff,6,6,0.47833333333333333,2.87,5,0.16666666666666666,0.3333333333333333,0.033112582781456956,WRONG PARKING,Ashwathappa Layout,No Junction,Kodigehalli,CAR,13.056562971146922,77.57545868215092,0.803346578366446,7.03,Sporadic,1601,151
89601458ecbffff,4,4,0.49,1.96,2,1.0,0.0,0.013245033112582781,WRONG PARKING,Vidyamanya Nagar West,No Junction,Kamakshipalya,MOTOR CYCLE,13.004464263772922,77.48617497708271,0.7995761589403974,7.0,Sporadic,1602,151
89618925903ffff,4,4,0.49,1.96,2,1.0,0.25,0.013245033112582781,WRONG PARKING,Jayanagar,BTP218 - Syndicate Bank Junction,Jayanagara,SCOOTER,12.933638067954625,77.5812200116016,0.7995761589403974,7.0,Sporadic,1607,151
896189258dbffff,5,5,0.5599999999999999,2.8,5,0.2,0.4,0.033112582781456956,PARKING IN A MAIN ROAD,Nanjappa Layout,No Junction,Adugodi,CAR,12.942071874562947,77.61385716144224,0.7994278145695364,7.0,Sporadic,1606,151
89601459d93ffff,4,4,0.49,1.96,2,1.0,0.0,0.013245033112582781,WRONG PARKING,Sri Sallapuradamma Circle,No Junction,Kamakshipalya,CAR,13.014072388935876,77.48813661526908,0.7995761589403974,7.0,Sporadic,1604,151
89601696dafffff,5,5,0.462,2.31,3,0.6,0.4,0.019867549668874173,WRONG PARKING,Marison Layout,No Junction,Chikkabanavara,CAR,13.070640601522916,77.50530438106713,0.7992905960264901,7.0,Sporadic,1605,151
89618927353ffff,6,6,0.49,2.94,2,0.16666666666666666,0.3333333333333333,0.013245033112582781,WRONG PARKING,HNR Industrial Area,No Junction,Bellandur,SCOOTER,12.908667811402415,77.68011993784671,0.7995761589403974,7.0,Sporadic,1608,151
89601459b9bffff,6,6,0.49,2.94,2,0.16666666666666666,0.0,0.013245033112582781,WRONG PARKING,Anchepalya,No Junction,No Police Station,HGV,13.054690286430533,77.4767816096307,0.7995761589403974,7.0,Sporadic,1603,151
89601690463ffff,5,5,0.42000000000000004,2.1,3,0.8,0.0,0.019867549668874173,NO PARKING,Kempegowda International Airport Devanahalli,No Junction,Devanahalli Airport,CAR,13.195160131820264,77.70793626094593,0.795830463576159,6.98,Sporadic,1609,151
89618925ccbffff,7,7,0.45999999999999996,3.2199999999999998,3,0.0,0.8571428571428571,0.019867549668874173,NO PARKING,Koramangala,No Junction,Adugodi,PASSENGER AUTO,12.929189764045258,77.62808541330148,0.7958304635761589,6.98,Sporadic,1610,151
89618925d4fffff,7,7,0.45999999999999996,3.2199999999999998,3,0.0,0.0,0.019867549668874173,NO PARKING,Sagar Apollo Junction,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,MOTOR CYCLE,12.928226138633596,77.59978184120742,0.7958304635761589,6.98,Sporadic,1611,151
8960169102bffff,4,4,0.49,1.96,1,1.0,0.0,0.006622516556291391,WRONG PARKING,Dr Sri Shivakumara Swamiji Circle,No Junction,Devanahalli Airport,CAR,13.258215547134665,77.71806962558816,0.7917880794701987,6.95,Sporadic,1612,151
8961892c9bbffff,4,4,0.49,1.96,1,1.0,1.0,0.006622516556291391,WRONG PARKING,KEB Layout,No Junction,Kodigehalli,CAR,13.031965314923381,77.58166629045479,0.7917880794701987,6.95,Sporadic,1613,151
8961892e4dbffff,4,4,0.49,1.96,1,1.0,0.0,0.006622516556291391,WRONG PARKING,Global Data Centre Campus,No Junction,Mahadevapura,CAR,12.979101498249062,77.7198874600708,0.7917880794701987,6.95,Sporadic,1614,151
89601696993ffff,7,7,0.44,3.08,7,0.0,0.14285714285714285,0.046357615894039736,NO PARKING,Chikkabanavara,No Junction,Chikkabanavara,GOODS AUTO,13.08133072440931,77.50187273013576,0.7906013245033113,6.94,Sporadic,1615,151
89618925d57ffff,5,5,0.6439999999999999,3.2199999999999998,2,0.0,0.8,0.013245033112582781,PARKING IN A MAIN ROAD,Opulent Spire,BTP128 - Gorappanapalya Junction,Jayanagara,LGV,12.922874801818448,77.6014970197506,0.7881536423841059,6.92,Sporadic,1618,151
8960145a28fffff,7,7,0.42,2.94,2,0.14285714285714285,1.0,0.013245033112582781,NO PARKING,PMM Compound,"BTP093 - Toll Gate, Mysore Road",Byatarayanapura,CAR,12.958327843389599,77.54975016368805,0.788153642384106,6.92,Sporadic,1616,151
89618925937ffff,7,7,0.42,2.94,2,0.14285714285714285,0.14285714285714285,0.013245033112582781,NO PARKING,AK Colony,"BTP112 - 14th Cross, KR Road",Banashankari,CAR,12.930463899144442,77.57214266127991,0.788153642384106,6.92,Sporadic,1617,151
89618924a4fffff,6,6,0.42,2.52,5,0.3333333333333333,0.16666666666666666,0.033112582781456956,NO PARKING,Jayanagar,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara,CAR,12.920821044130326,77.57859859329918,0.7759152317880795,6.84,Sporadic,1619,151
89618925d4bffff,5,5,0.49000000000000005,2.45,4,0.4,0.0,0.026490066225165563,WRONG PARKING,Balaji Layout,"BTP127 - Sagar Hospital, Jayanagar",Mico Layout,CAR,12.92928400703538,77.60280851448108,0.7743947019867552,6.83,Sporadic,1620,151
8960145b64fffff,4,4,0.4725,1.89,2,1.0,0.0,0.013245033112582781,WRONG PARKING,Hankappa Block,No Junction,R.T. Nagar,SCOOTER,13.01054228633836,77.5969547258266,0.7710198675496688,6.81,Sporadic,1621,151
896014585a3ffff,6,6,0.42,2.52,4,0.3333333333333333,0.5,0.026490066225165563,NO PARKING,Kengunta,No Junction,Jnanabharathi,CAR,12.963811268636015,77.50594389947851,0.7685721854304635,6.79,Sporadic,1622,151
8961892e983ffff,5,5,0.434,2.17,5,0.6,0.8,0.033112582781456956,NO PARKING,Sivanchetti Gardens,No Junction,Shivajinagar,CAR,12.97841239186492,77.61567471749112,0.7653345695364238,6.77,Sporadic,1623,151
8961892c9a7ffff,4,4,0.4725,1.89,1,1.0,0.0,0.006622516556291391,WRONG PARKING,Kaka Muniswamappa Layout,No Junction,Kodigehalli,CAR,13.029846183884262,77.5756126347833,0.7635099337748344,6.76,Sporadic,1624,151
89601451d6bffff,4,4,0.5075,2.03,3,0.75,0.25,0.019867549668874173,NO PARKING,Serenade Layout,No Junction,Kengeri,CAR,12.877476548765266,77.44623863939456,0.7525788079470198,6.69,Sporadic,1625,151
89601459e97ffff,6,6,0.5133333333333333,3.08,2,0.0,0.0,0.013245033112582781,WRONG PARKING,T Dasarahalli,No Junction,Chikkabanavara,SCOOTER,13.042852350868566,77.5108585849908,0.7538860927152318,6.69,Sporadic,1626,151
8960145b56bffff,6,6,0.44333333333333336,2.66,6,0.16666666666666666,0.16666666666666666,0.039735099337748346,NO PARKING,Okalipuram Junction,BTP010 - Rajajinagar Entrance,Magadi Road,CAR,12.981785986995245,77.56578226496352,0.7516114790286976,6.68,Sporadic,1627,151
8960145b233ffff,5,5,0.434,2.17,3,0.6,0.0,0.019867549668874173,NO PARKING,Sadashivanagar Junction,No Junction,Sadashivanagar,CAR,13.01382597194038,77.5723353831684,0.7508487417218543,6.67,Sporadic,1628,151
8960169115bffff,4,4,0.75,3.0,4,0.0,1.0,0.026490066225165563,PARKING IN A MAIN ROAD,Devanahalli taluku,No Junction,Devanahalli Airport,HGV,13.256091106192528,77.71200131797254,0.7486092715231788,6.66,Sporadic,1629,151
89601690d53ffff,6,6,0.42,2.52,1,0.3333333333333333,0.0,0.006622516556291391,NO PARKING,Meenakunte,No Junction,Chikkajala,CAR,13.1857117372564,77.63845768921288,0.7465430463576158,6.64,Sporadic,1630,151
8960169603bffff,6,6,0.44333333333333336,2.66,5,0.16666666666666666,0.3333333333333333,0.033112582781456956,NO PARKING,KEB Quarters,No Junction,Yelahanka,MOTOR CYCLE,13.099320532482048,77.5701565598593,0.7445651214128036,6.63,Sporadic,1631,151
89618925acbffff,5,5,0.5319999999999999,2.6599999999999997,3,0.2,0.4,0.019867549668874173,NO PARKING,Victoria Layout,BTP141 - Palmgroove Junction,Ashok Nagar,CAR,12.966651821349867,77.61607800648841,0.7450818543046357,6.63,Sporadic,1632,151
8961892f503ffff,7,7,0.43,3.01,3,0.0,0.8571428571428571,0.019867549668874173,NO PARKING,MC Sarovar Apartment,No Junction,K.R. Pura,CAR,13.022962846086324,77.71763003354415,0.743928476821192,6.63,Sporadic,1633,151
89618924b4bffff,7,7,0.42,2.94,4,0.0,0.42857142857142855,0.026490066225165563,NO PARKING,Padmanabhanagar,No Junction,K.S. Layout,SCOOTER,12.914473800470843,77.56044635161403,0.7336370860927153,6.56,Sporadic,1636,151
8960145b43bffff,5,5,0.42000000000000004,2.1,4,0.6,0.2,0.026490066225165563,NO PARKING,Gandhi Nagar,BTP052 - CID Carlton House Junction,High ground,CAR,12.97958531500377,77.5849995896061,0.7336370860927153,6.56,Sporadic,1634,151
896189243c3ffff,4,4,0.49,1.96,4,0.75,0.0,0.026490066225165563,WRONG PARKING,Axis Citrino Apartments,No Junction,Madiwala,PASSENGER AUTO,12.903549961014328,77.62283628749285,0.7336370860927153,6.56,Sporadic,1635,151
89618924673ffff,6,6,0.43166666666666664,2.59,6,0.16666666666666666,0.16666666666666666,0.039735099337748346,NO PARKING,BDA Layout,No Junction,HSR Layout,CAR,12.901301961118396,77.6504884278969,0.7318322295805739,6.54,Sporadic,1638,151
89618921a8bffff,6,6,0.43166666666666664,2.59,6,0.16666666666666666,0.16666666666666666,0.039735099337748346,NO PARKING,Whitefield Boulevard,No Junction,Mahadevapura,CAR,13.011038572465818,77.76022758696008,0.7318322295805739,6.54,Sporadic,1637,151
896014584a3ffff,6,6,0.44333333333333336,2.66,3,0.16666666666666666,0.0,0.019867549668874173,NO PARKING,Priyadarshini Layout,No Junction,Vijayanagara,SCOOTER,12.971223834528372,77.52711101587661,0.7304724061810155,6.53,Sporadic,1639,151
8961892c9c3ffff,4,4,0.49,1.96,3,0.75,0.25,0.019867549668874173,WRONG PARKING,IAH and VB Quarters,No Junction,Hebbala,PASSENGER AUTO,13.038348291973255,77.59140348904998,0.7266278145695365,6.51,Sporadic,1641,151
8960145a04fffff,4,4,0.49,1.96,3,0.75,0.0,0.019867549668874173,WRONG PARKING,New Timber Yard Layout,"BTP095 - Satellite Bus Stand, Mysore Road",Byatarayanapura,PASSENGER AUTO,12.950861837252372,77.54541557410458,0.7266278145695365,6.51,Sporadic,1640,151
8961892418fffff,5,5,0.462,2.31,3,0.4,0.8,0.019867549668874173,WRONG PARKING,Lake Verandahs House of Hiranandani,No Junction,Hulimavu,SCOOTER,12.875796581387025,77.61153502325783,0.7231676821192055,6.48,Sporadic,1643,151
8960145a10bffff,5,5,0.462,2.31,3,0.4,0.0,0.019867549668874173,WRONG PARKING,Vishwapriya Vertical Garden,No Junction,Byatarayanapura,CAR,12.93704545550335,77.52293628166488,0.7231676821192055,6.48,Sporadic,1642,151
8961892c973ffff,5,5,0.462,2.31,3,0.4,0.0,0.019867549668874173,WRONG PARKING,Abdul Jabbar Layout,No Junction,Kodigehalli,CAR,13.043722204089406,77.58126175869513,0.7231676821192055,6.48,Sporadic,1644,151
8961892cd53ffff,3,3,0.595,1.785,1,1.0,0.0,0.006622516556291391,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,Siroya Sunshine,No Junction,Hebbala,CAR,13.028683181484741,77.6062895668803,0.7210927152317881,6.47,Sporadic,1645,151
8960145ae6bffff,6,6,0.49,2.94,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Mallathahalli New Extension,No Junction,Jnanabharathi,CAR,12.959549317763475,77.5022664700217,0.7196185430463576,6.46,Sporadic,1647,151
89601697593ffff,6,6,0.49,2.94,2,0.0,0.0,0.013245033112582781,WRONG PARKING,Adithya Tranquil,No Junction,Yelahanka,MAXI-CAB,13.118457239066188,77.60780414689155,0.7196185430463576,6.46,Sporadic,1649,151
8960169746bffff,7,7,0.42,2.94,2,0.0,0.5714285714285714,0.013245033112582781,NO PARKING,Hunasamaranahalli,No Junction,Chikkajala,LGV,13.146214989963674,77.61911350587526,0.7196185430463576,6.46,Sporadic,1648,151
